"path","freq","age","sex","indexYear","cdm_name"
"amoxicillin",5,"20-30","all","all","CPRD_GOLD"
"amoxicillin",5,"70-80","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",12,"0-10","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",14,"10-20","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",10,"20-30","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"50-60","all","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"60-70","all","all","CPRD_GOLD"
"amoxicillin+clavulanate-acetaminophen",5,"0-10","all","all","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"0-10","all","all","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"10-20","all","all","CPRD_GOLD"
"aspirin",147,"0-10","all","all","CPRD_GOLD"
"aspirin",52,"10-20","all","all","CPRD_GOLD"
"aspirin",10,"20-30","all","all","CPRD_GOLD"
"aspirin",5,"30-40","all","all","CPRD_GOLD"
"aspirin-acetaminophen",10,"0-10","all","all","CPRD_GOLD"
"aspirin-acetaminophen",5,"10-20","all","all","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",6,"0-10","all","all","CPRD_GOLD"
"clavulanate",5,"0-10","all","all","CPRD_GOLD"
"clavulanate",5,"10-20","all","all","CPRD_GOLD"
"clavulanate",5,"40-50","all","all","CPRD_GOLD"
"None",786,"0-10","female","all","CPRD_GOLD"
"None",37,"10-20","female","all","CPRD_GOLD"
"None",13,"20-30","female","all","CPRD_GOLD"
"None",5,"30-40","female","all","CPRD_GOLD"
"None",757,"0-10","male","all","CPRD_GOLD"
"None",43,"10-20","male","all","CPRD_GOLD"
"None",9,"20-30","male","all","CPRD_GOLD"
"acetaminophen",61,"0-10","female","all","CPRD_GOLD"
"acetaminophen",30,"10-20","female","all","CPRD_GOLD"
"acetaminophen",6,"20-30","female","all","CPRD_GOLD"
"acetaminophen",5,"30-40","female","all","CPRD_GOLD"
"acetaminophen",71,"0-10","male","all","CPRD_GOLD"
"acetaminophen",29,"10-20","male","all","CPRD_GOLD"
"acetaminophen",5,"20-30","male","all","CPRD_GOLD"
"acetaminophen",5,"30-40","male","all","CPRD_GOLD"
"acetaminophen+amoxicillin",5,"10-20","female","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","female","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"10-20","female","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","male","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"10-20","male","all","CPRD_GOLD"
"acetaminophen-aspirin",9,"0-10","female","all","CPRD_GOLD"
"acetaminophen-aspirin",5,"10-20","female","all","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","male","all","CPRD_GOLD"
"acetaminophen-aspirin",5,"10-20","male","all","CPRD_GOLD"
"amoxicillin",5,"70-80","female","all","CPRD_GOLD"
"amoxicillin",5,"20-30","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",7,"10-20","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"50-60","female","all","CPRD_GOLD"
"amoxicillin+clavulanate",7,"0-10","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",7,"10-20","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"50-60","male","all","CPRD_GOLD"
"amoxicillin+clavulanate",5,"60-70","male","all","CPRD_GOLD"
"amoxicillin+clavulanate-acetaminophen",5,"0-10","female","all","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"10-20","female","all","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"0-10","male","all","CPRD_GOLD"
"aspirin",68,"0-10","female","all","CPRD_GOLD"
"aspirin",28,"10-20","female","all","CPRD_GOLD"
"aspirin",5,"20-30","female","all","CPRD_GOLD"
"aspirin",5,"30-40","female","all","CPRD_GOLD"
"aspirin",79,"0-10","male","all","CPRD_GOLD"
"aspirin",24,"10-20","male","all","CPRD_GOLD"
"aspirin",7,"20-30","male","all","CPRD_GOLD"
"aspirin-acetaminophen",7,"0-10","female","all","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","male","all","CPRD_GOLD"
"aspirin-acetaminophen",5,"10-20","male","all","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","female","all","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","male","all","CPRD_GOLD"
"clavulanate",5,"0-10","female","all","CPRD_GOLD"
"clavulanate",5,"40-50","female","all","CPRD_GOLD"
"clavulanate",5,"10-20","male","all","CPRD_GOLD"
